"","x"
"528",34.2208333333333
"529",32.2375
"530",34.3125
"531",31.3375
"532",26.6166666666667
"533",24.6285714285714
"534",28.6666666666667
"535",29.2444444444444
"536",30.3368421052632
"537",26.2739130434783
"538",39.4347826086956
"539",21.4
"540",16.05
"541",26.9142857142857
"542",32.3708333333333
"543",35.3333333333333
"544",29.0791666666667
"545",28.6958333333333
"546",17.304347826087
"547",17.75
"548",35.9166666666667
"549",38.9565217391304
"550",40.8333333333333
"551",36.9583333333333
"552",31.6666666666667
"553",17.2434782608696
"554",27.875
"555",31.95
"556",33
"557",32.6923076923077
"558",34.1208333333333
"559",29.0916666666667
"560",18.4916666666667
"561",32.05
"562",35.5315789473684
"563",35.3
"564",28.1666666666667
"565",28.025
"566",21.4125
"567",17.0083333333333
"568",30.8833333333333
"569",27.6571428571429
"570",31.4833333333333
"571",36.9375
"572",27.7541666666667
"573",34.3166666666667
"574",24.1583333333333
"575",29.025
"576",29.875
"577",29.3090909090909
"578",35.15
"579",33.4083333333333
"580",30.0125
"581",21.2478260869565
"582",38.7958333333333
"583",37.0708333333333
"584",24.6458333333333
"585",31.9666666666667
"586",29.4916666666667
"587",27.8166666666667
"588",17.1625
"589",27.375
"590",29.9916666666667
"591",36.8416666666667
"592",49.5916666666667
"593",63.175
"594",54.8888888888889
"595",28.5416666666667
"596",17.7260869565217
"597",36.7869565217391
"598",34.3416666666667
"599",45.4380952380952
"600",32.95
"601",29.0541666666667
"602",23.2416666666667
"603",34.4875
"604",35.304347826087
"605",32.3375
"606",36.5708333333333
"607",37.6666666666667
"608",37.8291666666667
"609",18.1454545454545
"610",34.5041666666667
"611",38.1166666666667
"612",31.7045454545455
"613",32.3458333333333
"614",29.9608695652174
"615",27.9583333333333
"616",17.7761904761905
"617",32.7333333333333
"618",39.7583333333333
"619",34.8166666666667
"620",31.5
"621",30.3782608695652
"622",29.2347826086957
"623",19.1916666666667
"624",36.5458333333333
"625",48.6125
"626",46.2916666666667
"627",49.6736842105263
"628",63.0521739130435
"629",29.5130434782609
"630",24.175
"631",26.75
"632",35.5416666666667
"633",31.85
"634",30.5954545454545
"635",42.7958333333333
"636",34.6391304347826
"637",31.9166666666667
"638",43.8625
"639",43.2217391304348
"640",43.1375
"641",36.2333333333333
"642",34.1125
"643",38.8041666666667
"644",30.775
"645",44.7333333333333
"646",46.0347826086957
"647",40.6375
"648",44.05
"649",42.4083333333333
"650",27.8416666666667
"651",17.0458333333333
"652",20.904347826087
"653",45.6166666666667
"654",38.3954545454545
"655",44.5583333333333
"656",41.095652173913
"657",27.7916666666667
"658",25.2375
"659",38.6521739130435
"660",36.5166666666667
"661",54.865
"662",47.1708333333333
"663",39.2173913043478
"664",32.7826086956522
"665",24.3608695652174
"666",37.7772727272727
"667",38.5545454545455
"668",45.45
"669",55.1842105263158
"670",51.4722222222222
"671",47.55
"672",25.915
"673",18.8608695652174
"674",33.9916666666667
"675",34.24
"676",35.6521739130435
"677",33.2416666666667
"678",32.8333333333333
"679",28.7916666666667
"680",21.3611111111111
"681",34.9388888888889
"682",41.6125
"683",38.1666666666667
"684",32.7916666666667
"685",29.5416666666667
"686",27.2210526315789
"687",43.7761904761905
"688",50.1
"689",35.6913043478261
"690",24.5
"691",31.9583333333333
"692",38.5666666666667
"693",32.9411764705882
"694",38.5095238095238
"695",28.5833333333333
"696",31.0958333333333
"697",34.4208333333333
"698",49.3333333333333
"699",50.625
"700",20.7
"701",38.2894736842105
"702",37.2375
"703",45.0791666666667
"704",43.5611111111111
"705",53.4958333333333
"706",47.0826086956522
"707",29.4842105263158
"708",37.8894736842105
"709",47.5086956521739
"710",44.85
"711",40.7130434782609
"712",53.0869565217391
"713",40.9708333333333
"714",32.8761904761905
"715",40.7708333333333
"716",43.0458333333333
"717",39.1739130434783
"718",40.4083333333333
"719",34.1904761904762
"720",22.2173913043478
"721",15.3913043478261
"722",22.1304347826087
"723",21.7916666666667
"724",38.8333333333333
"725",22.695652173913
"726",33.0416666666667
"727",38.1739130434783
"728",26.7916666666667
"729",30.0458333333333
"730",24.9583333333333
"731",44.5
"732",25.9130434782609
"733",31.5833333333333
"734",38.375
"735",21.9545454545455
"736",24.4166666666667
"737",32.6363636363636
"738",37.125
"739",38.1818181818182
"740",35.6521739130435
"741",33.4166666666667
"742",19.5833333333333
"743",28.0869565217391
"744",25.6086956521739
"745",32.9565217391304
"746",35.1
"747",23.6086956521739
"748",23
"749",15.1428571428571
"750",26.8636363636364
"751",44.0416666666667
"752",38.2916666666667
"753",31.5217391304348
"754",30.9166666666667
"755",36.0416666666667
"756",23.625
"757",37.2083333333333
"758",41.1666666666667
"759",40.625
"760",36.5652173913044
"761",36.5217391304348
"762",29.0416666666667
"763",30.9583333333333
"764",45.6666666666667
"765",50
"766",45.4583333333333
"767",40.2083333333333
"768",54.0416666666667
"769",50.0869565217391
"770",46.0416666666667
"771",40.1304347826087
"772",35.2916666666667
"773",43.625
"774",47.25
"775",41.4583333333333
"776",27.7083333333333
"777",32.4166666666667
"778",30.5
"779",31.75
"780",36.25
"781",35.1666666666667
"782",44.6666666666667
"783",41.625
"784",29.75
"785",33.8333333333333
"786",43.6666666666667
"787",41.125
"788",41.4166666666667
"789",48.6666666666667
"790",50.4347826086956
"791",35.6086956521739
"792",39.875
"793",46.1666666666667
"794",47.0454545454545
"795",46.8333333333333
"796",59.875
"797",58.625
"798",42.3333333333333
"799",41.5833333333333
"800",42.3478260869565
"801",41.5833333333333
"802",46
"803",46.7916666666667
"804",36.375
"805",27.5
"806",47.375
"807",54.6666666666667
"808",67
"809",71.7916666666667
"810",55.4583333333333
"811",41.304347826087
"812",30.9130434782609
"813",46
"814",50.125
"815",36.25
"816",40.3333333333333
"817",44.125
"818",43.075
"819",50.05
"820",51.3333333333333
"821",28.4545454545455
"822",22.2916666666667
"823",13.6727272727273
"824",18.8695652173913
"825",10.7727272727273
"826",9.86363636363636
"827",12.7083333333333
"828",11.375
"829",15.875
"830",11.0708333333333
"831",11.9166666666667
"832",10.2916666666667
"833",14.7916666666667
"834",24
"835",22.375
"836",27.5
"837",40.1666666666667
"838",40.7916666666667
"839",36.5
"840",26.875
"841",18.0434782608696
"842",19.1428571428571
"843",17.6666666666667
"844",13.4583333333333
"845",22.7083333333333
"846",23.2739130434783
"847",19.9173913043478
"848",27.9583333333333
"849",29.1666666666667
"850",26.0416666666667
"851",26.5416666666667
"852",12.1818181818182
"853",17.4583333333333
"854",13.7291666666667
"855",20.6666666666667
"856",16.1666666666667
"857",17.7083333333333
"858",16.9583333333333
"859",16.0833333333333
"860",15.5833333333333
"861",10.2173913043478
"862",18.4347826086957
"863",30.0833333333333
"864",28.695652173913
"865",32.2083333333333
"866",22.625
"867",13.875
"868",9.625
"869",19.5833333333333
"870",24.5
"871",24.8333333333333
"872",21.7083333333333
"873",19.5833333333333
"874",16.4347826086957
"875",10.7826086956522
"876",9.86363636363636
"877",18.4166666666667
"878",19.6666666666667
"879",24.0416666666667
"880",28.25
"881",21.8181818181818
"882",16.9565217391304
"883",17.8333333333333
"884",26.25
"885",24.7083333333333
"886",19.3333333333333
"887",20.4166666666667
"888",17.1666666666667
"889",10.7826086956522
"890",26.125
"891",18.1666666666667
"892",20.0869565217391
"893",19.3478260869565
"894",24.4166666666667
"895",18.3333333333333
"896",8.25
"897",6.39130434782609
"898",16.1666666666667
"899",19.1739130434783
"900",29.4086956521739
"901",35.1666666666667
"902",23.4583333333333
"903",11.1666666666667
"904",13.0434782608696
"905",34.75
"906",57.3684210526316
"907",46.5416666666667
"908",27.3333333333333
"909",29.7916666666667
"910",15.8695652173913
"911",15.0416666666667
"912",33.0454545454545
"913",26.2083333333333
"914",24.25
"915",27.2916666666667
"916",18.5
"917",19.3333333333333
"918",26.3333333333333
"919",28.0833333333333
"920",25.5416666666667
"921",21.5833333333333
"922",25.5416666666667
"923",22.125
"924",19.6666666666667
"925",21
"926",19.625
"927",21.7916666666667
"928",21.4166666666667
"929",22.25
"930",19.2083333333333
"931",16.4583333333333
"932",12.4347826086957
"933",26.7083333333333
"934",29.5833333333333
"935",25.625
"936",23.0434782608696
"937",22.0833333333333
"938",12.9166666666667
"939",21.7916666666667
"940",21.25
"941",24.875
"942",24.4166666666667
"943",27.9166666666667
"944",22.25
"945",14
"946",25.4583333333333
"947",23.75
"948",24.5
"949",23.5833333333333
"950",12.2083333333333
"951",21.9166666666667
"952",19.6666666666667
"953",25.5
"954",29.5833333333333
"955",28.5416666666667
"956",26.0416666666667
"957",23.9583333333333
"958",25.75
"959",14.0833333333333
"960",25.9583333333333
"961",37.9583333333333
"962",33.5833333333333
"963",33.2083333333333
"964",27.2916666666667
"965",23.625
"966",21.5833333333333
"967",27.9583333333333
"968",34.0833333333333
"969",33.9583333333333
"970",25.6521739130435
"971",23.3333333333333
"972",32
"973",16.9583333333333
"974",30.7083333333333
"975",26.2083333333333
"976",23.6666666666667
"977",32.5416666666667
"978",25.0625
"979",17.67
"980",11.4
"981",25.375
"982",19.6666666666667
"983",35.5555555555556
"984",29.5
"985",38.7083333333333
"986",31.375
"987",19.1304347826087
"988",29.6666666666667
"989",35.25
"990",26.0416666666667
"991",39.0416666666667
"992",39.6666666666667
"993",26.65
"994",16
"995",28.625
"996",42.6086956521739
"997",28.5416666666667
"998",23.5833333333333
"999",23.9375
"1000",26.7083333333333
"1001",21.2272727272727
"1002",20.0833333333333
"1003",14.9583333333333
"1004",35.4166666666667
"1005",29.5416666666667
"1006",38.0416666666667
"1007",28
"1008",17.2916666666667
"1009",23.375
"1010",29.7916666666667
"1011",30
"1012",26.5416666666667
"1013",24.7083333333333
"1014",27.625
"1015",19.7916666666667
"1016",15.0416666666667
"1017",25.0416666666667
"1018",34.3333333333333
"1019",31.625
"1020",27.875
"1021",24.875
"1022",19.0833333333333
"1023",26.6666666666667
"1024",30.5416666666667
"1025",30.5416666666667
"1026",32.2083333333333
"1027",27.7083333333333
"1028",21.75
"1029",36.9541666666667
"1030",39.7916666666667
"1031",38.6666666666667
"1032",27.2916666666667
"1033",30.7916666666667
"1034",32.0833333333333
"1035",34.5
"1036",20.9416666666667
"1037",26.625
"1038",39.6666666666667
"1039",38.5
"1040",37.7083333333333
"1041",46.6666666666667
"1042",36.625
"1043",29.2083333333333
"1044",31.5652173913043
"1045",39.375
"1046",29.6666666666667
"1047",34.125
"1048",29.1739130434783
"1049",37.1666666666667
"1050",32.7086956521739
"1051",19.75
"1052",25.0833333333333
"1053",24.8333333333333
"1054",29.5
"1055",35.125
"1056",30.9166666666667
"1057",28.6375
"1058",42.9583333333333
"1059",44.8421052631579
"1060",36.6666666666667
"1061",44.625
"1062",35.4347826086956
"1063",30.9565217391304
"1064",17.8181818181818
"1065",30.9130434782609
"1066",32.25
"1067",29.875
"1068",28.8333333333333
"1069",37.0833333333333
"1070",34.125
"1071",23.1666666666667
"1072",42.25
"1073",38.3333333333333
"1074",41.7083333333333
"1075",53.5
"1076",48.125
"1077",40.0416666666667
"1078",20.4583333333333
"1079",35.75
"1080",37.1666666666667
"1081",35.2083333333333
"1082",32.125
"1083",41.8333333333333
"1084",37.625
"1085",31.8235294117647
"1086",51.4166666666667
"1087",58.1818181818182
"1088",52.5833333333333
"1089",31.25
"1090",26.6916666666667
"1091",20.047619047619
"1092",17.1111111111111
"1093",42.5833333333333
"1094",31.9583333333333
"1095",51.1739130434783
"1096",45.695652173913
