"","x"
"281",62.3583333333333
"282",68.7291666666667
"283",53.295652173913
"284",77.5958333333333
"285",123.279166666667
"286",113.679166666667
"287",68.975
"288",42.9047619047619
"289",77.5458333333333
"290",82.9954545454545
"291",101.8
"292",89.5458333333333
"293",64.3166666666667
"294",35.7391304347826
"295",81.95
"296",47.0217391304348
"297",62.5791666666667
"298",71.3608695652174
"299",62.99
"300",32.7
"301",36.025
"302",52.2291666666667
"303",58.5541666666667
"304",59.92
"305",53.4625
"306",58.8333333333333
"307",49.2291666666667
"308",52.8416666666667
"309",28.6666666666667
"310",69.6208333333333
"311",79.8
"312",90.1916666666667
"313",72.3666666666667
"314",52.5458333333333
"315",58.7041666666667
"316",48.5291666666667
"317",131.895833333333
"318",129.783333333333
"319",136.454166666667
"320",113.179166666667
"321",83.0708333333333
"322",52.9666666666667
"323",90.5208333333333
"324",90.4083333333333
"325",100.166666666667
"326",90.1875
"327",67.4291666666667
"328",92.3708333333333
"329",60.1375
"330",73.3583333333333
"331",87.5375
"332",62.4083333333333
"333",70.3571428571429
"334",62.375
"335",57.625
"336",50.9583333333333
"337",77.7272727272727
"338",62.4833333333333
"339",59.375
"340",94.51
"341",82.2208333333333
"342",67.4541666666667
"343",57.625
"344",75.1791666666667
"345",71.7375
"346",66.125
"347",66.8291666666667
"348",77.5125
"349",77.2958333333333
"350",48.2375
"351",72.7875
"352",89.1478260869565
"353",80.6166666666667
"354",77.8090909090909
"355",73.8666666666667
"356",57.9333333333333
"357",56.1571428571429
"358",56.6625
"359",54.7333333333333
"360",66.6083333333333
"361",60.1652173913043
"362",65.0833333333333
"363",48.7608695652174
"364",50.2625
"365",48.375
"366",42.375
"367",42.1739130434783
"368",46.9166666666667
"369",52.1083333333333
"370",64.1625
"371",50.0458333333333
"372",45.1125
"373",51.5833333333333
"374",63.65
"375",38.25
"376",68.7272727272727
"377",88.3291666666667
"378",55.7083333333333
"379",64.4333333333333
"380",59.1375
"381",60.4625
"382",63.4166666666667
"383",55.7041666666667
"384",60.0083333333333
"385",38.5583333333333
"386",70.7791666666667
"387",64.7625
"388",67.9166666666667
"389",78.9083333333333
"390",80.8882352941176
"391",79.4521739130435
"392",66.9541666666667
"393",85.3125
"394",107.783333333333
"395",124.7
"396",125.414285714286
"397",95.5333333333333
"398",120.7375
"399",80.675
"400",101.654166666667
"401",119.25
"402",104.066666666667
"403",90.9142857142857
"404",79.675
"405",73.8764705882353
"406",65.2875
"407",88.34375
"408",84.0705882352941
"409",74.6411764705882
"410",90.26875
"411",99.71875
"412",71.5705882352941
"413",51.9708333333333
"414",81.7916666666667
"415",78.9866666666667
"416",76.2625
"417",88.175
"418",102.47619047619
"419",80.0625
"420",45.6833333333333
"421",80.4666666666667
"422",105.255
"423",92.425
"424",91.3066666666667
"425",81.4411764705882
"426",87.5733333333333
"427",55.2125
"428",98.0411764705882
"429",96.3666666666667
"430",91.4375
"431",102.2875
"432",111.017647058824
"433",63.5
"434",42.14
"435",54.7125
"436",74.8928571428571
"437",80.8722222222222
"438",86.8571428571429
"439",75.8625
"440",66.825
"441",51.8555555555556
"442",74.6352941176471
"443",81.1866666666667
"444",72.7826086956522
"445",77.9952380952381
"446",59.5416666666667
"447",75.6565217391304
"448",71.8416666666667
"449",65.0333333333333
"450",94.9958333333333
"451",97.6958333333333
"452",118.504166666667
"453",74.1041666666667
"454",71
"455",46.2695652173913
"456",65.5444444444445
"457",69.905
"458",91.0125
"459",60.0875
"460",73.875
"461",59.9090909090909
"462",52.4583333333333
"463",84.4695652173913
"464",74.7791666666667
"465",80.125
"466",94.4791666666667
"467",76.5875
"468",75.4416666666667
"469",65.5888888888889
"470",58.7636363636364
"471",87.0521739130435
"472",76.5291666666667
"473",42.9625
"474",31.4619047619048
"475",28.5826086956522
"476",26.1666666666667
"477",53.1818181818182
"478",78.8208333333333
"479",56.1875
"480",78.4541666666667
"481",62.9375
"482",59.5333333333333
"483",36.3190476190476
"484",50.1083333333333
"485",61.8666666666667
"486",54.1458333333333
"487",70.7083333333333
"488",67.8782608695652
"489",53.6125
"490",32.804347826087
"491",49.8333333333333
"492",54.6
"493",65.1782608695652
"494",58.9434782608696
"495",68.0916666666667
"496",70.0681818181818
"497",39.0391304347826
"498",54.3047619047619
"499",52.9826086956522
"500",68.1875
"501",61.1285714285714
"502",66.7458333333333
"503",73.5458333333333
"504",43.595
"505",62.3045454545455
"506",81.025
"507",66.7666666666667
"508",73.7952380952381
"509",66.4727272727273
"510",70.0916666666667
"511",38.7761904761905
"512",76.5
"513",73.5708333333333
"514",69.6125
"515",73.6909090909091
"516",65.6
"517",46.375
"518",44.4736842105263
"519",31.725
"520",58.8727272727273
"521",58.5636363636364
"522",65.0458333333333
"523",61.2315789473684
"524",63.4086956521739
"525",32.8333333333333
"526",50.4782608695652
"527",59.0958333333333
"528",72.1272727272727
"529",65.3333333333333
"530",64.6333333333333
"531",50.1681818181818
"532",30.5777777777778
"533",41.7041666666667
"534",41.6521739130435
"535",43.2708333333333
"536",43.3583333333333
"537",38.5777777777778
"538",28.4166666666667
"539",24.125
"540",24.2916666666667
"541",57.6461538461538
"542",67.6125
"543",65.6434782608696
"544",51.0916666666667
"545",48.9875
"546",30.325
"547",30.8434782608696
"548",73.2583333333333
"549",77.8739130434783
"550",95.6666666666667
"551",68.4521739130435
"552",70.1083333333333
"553",27.9045454545455
"554",52.5458333333333
"555",61.0833333333333
"556",55.0166666666667
"557",61.7
"558",60.1541666666667
"559",52.0666666666667
"560",27.4521739130435
"561",60.5625
"562",67.0045454545455
"563",64.9458333333333
"564",56.9083333333333
"565",62.4086956521739
"566",49.2458333333333
"567",40.0541666666667
"568",65.6791666666667
"569",49.7055555555556
"570",56.0791666666667
"571",64.3166666666667
"572",52.5416666666667
"573",54.6541666666667
"574",38.1791666666667
"575",49.3833333333333
"576",51.0708333333333
"577",53.25
"578",60.0166666666667
"579",54.0416666666667
"580",49.0125
"581",33
"582",58.2583333333333
"583",52.0583333333333
"584",38.8166666666667
"585",47.725
"586",45.875
"587",47.175
"588",31
"589",49.625
"590",51.7375
"591",51.7791666666667
"592",61.7333333333333
"593",77.2916666666667
"594",59.8333333333333
"595",41.25
"596",29.2608695652174
"597",65.4291666666667
"598",55.2521739130435
"599",75.61875
"600",52.625
"601",46.0833333333333
"602",33.3333333333333
"603",42.0833333333333
"604",72.6461538461539
"605",48.875
"606",52.6541666666667
"607",52.1666666666667
"608",55.4166666666667
"609",37.7916666666667
"610",47.7
"611",55.95
"612",45.2916666666667
"613",46.2083333333333
"614",36.7375
"615",44.3913043478261
"616",33.3333333333333
"617",39.9565217391304
"618",61
"619",43.8304347826087
"620",42.8333333333333
"621",49.9583333333333
"622",35.75
"623",36.8260869565217
"624",53.0416666666667
"625",96.725
"626",90.9708333333333
"627",72.05
"628",94.775
"629",45.4583333333333
"630",57.95
"631",70.2083333333333
"632",65.8045454545454
"633",53.4541666666667
"634",44.6666666666667
"635",61.3166666666667
"636",61.2833333333333
"637",45.4545454545455
"638",71.1578947368421
"639",84.6863636363636
"640",71.3333333333333
"641",43.9
"642",62.2083333333333
"643",73.525
"644",54.9041666666667
"645",65.375
"646",71.3416666666667
"647",64.6333333333333
"648",78.2136363636364
"649",61.055
"650",43.3291666666667
"651",38.125
"652",36.7391304347826
"653",74.0958333333333
"654",59.2958333333333
"655",71.2416666666667
"656",57.375
"657",38.475
"658",43.9791666666667
"659",68.0541666666667
"660",61.1125
"661",71.375
"662",56.8625
"663",47.5208333333333
"664",44.3333333333333
"665",41.5375
"666",47.6125
"667",63
"668",81.2041666666667
"669",78.0458333333333
"670",80.9708333333333
"671",64.1666666666667
"672",45.5772727272727
"673",35.8833333333333
"674",49.304347826087
"675",56.375
"676",55.8260869565217
"677",48.5
"678",50.0833333333333
"679",51.225
"680",30.6583333333333
"681",49.3888888888889
"682",67.6
"683",64.7583333333333
"684",64.6
"685",56.4913043478261
"686",51.8454545454545
"687",61.3478260869565
"688",65.4833333333333
"689",61.3
"690",48.375
"691",56.0434782608696
"692",59.2791666666667
"693",52.0458333333333
"694",51.0416666666667
"695",50.4391304347826
"696",43.825
"697",64.0833333333333
"698",93.7625
"699",90.6125
"700",32.1708333333333
"701",72.1954545454546
"702",62.93125
"703",74.6041666666667
"704",67.8416666666667
"705",84
"706",72.5
"707",49.1666666666667
"708",62.1173913043478
"709",57.55
"710",76.825
"711",66.875
"712",81.25
"713",67.3583333333333
"714",47.6458333333333
"715",60.1375
"716",70.305
"717",66.004347826087
"718",64.1791666666667
"719",67.4166666666667
"720",40.5833333333333
"721",31.125
"722",41.5
"723",38.1304347826087
"724",55.7772727272727
"725",42.9565217391304
"726",58.6090909090909
"727",62.3791666666667
"728",47.1045454545455
"729",49.5217391304348
"730",43.0416666666667
"731",46.375
"732",46.9166666666667
"733",56.8583333333333
"734",67.5958333333333
"735",41.5
"736",48.1739130434783
"737",57.0416666666667
"738",58.2086956521739
"739",63.4888888888889
"740",60.9166666666667
"741",65.9583333333333
"742",41.3478260869565
"743",58.9565217391304
"744",51.125
"745",51.5416666666667
"746",53.2916666666667
"747",40.4166666666667
"748",39.3181818181818
"749",39.4761904761905
"750",54.7916666666667
"751",78.0875
"752",63.7083333333333
"753",63.75
"754",79.25
"755",68.7826086956522
"756",38.4916666666667
"757",64.5208333333333
"758",70.7958333333333
"759",79.7333333333333
"760",61.5041666666667
"761",72.8333333333333
"762",53.875
"763",54.5
"764",68.375
"765",71.1791666666667
"766",85.4041666666667
"767",70.3
"768",91
"769",81.7916666666667
"770",59.65
"771",60.7368421052632
"772",88.75
"773",100.833333333333
"774",104.541666666667
"775",87.5416666666667
"776",71.1666666666667
"777",61.9583333333333
"778",65.4583333333333
"779",72.25
"780",74.7916666666667
"781",73.7916666666667
"782",101
"783",80.3333333333333
"784",48.625
"785",71.7083333333333
"786",96.0416666666667
"787",69.2916666666667
"788",80.9565217391304
"789",111.695652173913
"790",106.333333333333
"791",72.9583333333333
"792",93.4347826086957
"793",114.260869565217
"794",119.409090909091
"795",110.090909090909
"796",127.416666666667
"797",117.809523809524
"798",72.0434782608696
"799",90.4782608695652
"800",92.25
"801",79.8260869565217
"802",102.772727272727
"803",84.25
"804",60.2083333333333
"805",41.35
"806",92.1666666666667
"807",117.25
"808",128.25
"809",133.5
"810",75.375
"811",53.7391304347826
"812",52.8260869565217
"813",72.9583333333333
"814",79.4782608695652
"815",59
"816",64.3157894736842
"817",75.3888888888889
"818",68.4666666666667
"819",76.7272727272727
"820",85.8235294117647
"821",56.8333333333333
"822",41.0909090909091
"823",30.9375
"824",38.2380952380952
"825",29.3333333333333
"826",25.3291666666667
"827",30.0416666666667
"828",28.75
"829",44.4583333333333
"830",27.625
"831",27.9130434782609
"832",27.25
"833",28.952380952381
"834",43.625
"835",43.5416666666667
"836",55.0833333333333
"837",73.2083333333333
"838",76.4166666666667
"839",62.375
"840",38.6208333333333
"841",39.8695652173913
"842",34.5454545454545
"843",35.9583333333333
"844",38.1666666666667
"845",52.875
"846",49.2727272727273
"847",33.5714285714286
"848",57.125
"849",62.9166666666667
"850",60.7391304347826
"851",63
"852",23.6521739130435
"853",36.8333333333333
"854",25
"855",49.7083333333333
"856",41.9166666666667
"857",42.875
"858",36.2608695652174
"859",48.75
"860",38.5416666666667
"861",26.4166666666667
"862",47.875
"863",66.7916666666667
"864",63.3333333333333
"865",78
"866",57.8333333333333
"867",39.5
"868",22.8333333333333
"869",46.7916666666667
"870",57.8636363636364
"871",66.3913043478261
"872",58.4583333333333
"873",51.5833333333333
"874",44.4583333333333
"875",26.25
"876",25.3333333333333
"877",48.5833333333333
"878",52
"879",39
"880",61.9166666666667
"881",43.2
"882",35
"883",48.6666666666667
"884",79.9166666666667
"885",67.25
"886",57.375
"887",58.375
"888",45.7916666666667
"889",26.875
"890",74.6666666666667
"891",60.3333333333333
"892",50.875
"893",53.0416666666667
"894",41.75
"895",73.9166666666667
"896",45
"897",14.0625
"898",37.625
"899",41.9583333333333
"900",66.1708333333333
"901",86.5714285714286
"902",64.4545454545455
"903",26.75
"904",30.4583333333333
"905",80.2083333333333
"906",172.368421052632
"907",109.25
"908",55.0833333333333
"909",66.75
"910",26.2608695652174
"911",35.695652173913
"912",84
"913",63.2916666666667
"914",60.125
"915",70.5
"916",37.8695652173913
"917",46.4166666666667
"918",58.75
"919",82.4166666666667
"920",69.9583333333333
"921",56.5
"922",71.25
"923",48.125
"924",38.7916666666667
"925",53.2083333333333
"926",55.5416666666667
"927",51.375
"928",61.375
"929",59.0833333333333
"930",43
"931",27.8695652173913
"932",27.0416666666667
"933",66.5
"934",77.25
"935",68.875
"936",55.0833333333333
"937",47.0416666666667
"938",34.25
"939",60.0416666666667
"940",63.7916666666667
"941",67.4583333333333
"942",61.6666666666667
"943",70.9583333333333
"944",65.3333333333333
"945",37.7083333333333
"946",62.9166666666667
"947",51.4583333333333
"948",52.9166666666667
"949",55.75
"950",28.75
"951",39.7916666666667
"952",31.4347826086957
"953",53
"954",70
"955",66.5652173913043
"956",69.25
"957",60.25
"958",58.75
"959",34.4166666666667
"960",52.5416666666667
"961",83.5416666666667
"962",77.0833333333333
"963",84.4166666666667
"964",60.375
"965",59
"966",54.3333333333333
"967",78.0416666666667
"968",95.0416666666667
"969",83.9583333333333
"970",57.5416666666667
"971",60.4583333333333
"972",79.6190476190476
"973",38.5416666666667
"974",73.0833333333333
"975",64.5416666666667
"976",53.8333333333333
"977",65.0416666666667
"978",60.5238095238095
"979",34.9583333333333
"980",22.9375
"981",57.8958333333333
"982",40.25
"983",85.5555555555556
"984",82.5
"985",97.25
"986",78.2083333333333
"987",40.5416666666667
"988",73.9166666666667
"989",84.375
"990",58.0416666666667
"991",88.0416666666667
"992",95.8333333333333
"993",46.5833333333333
"994",39.875
"995",84.4166666666667
"996",112.173913043478
"997",74.4782608695652
"998",64.7916666666667
"999",63.0416666666667
"1000",75.2083333333333
"1001",47
"1002",97.125
"1003",90.5416666666667
"1004",76.4782608695652
"1005",81.3478260869565
"1006",94.9166666666667
"1007",72.875
"1008",37.5416666666667
"1009",63.9583333333333
"1010",82.2916666666667
"1011",86.0833333333333
"1012",65.875
"1013",61.2083333333333
"1014",69.0416666666667
"1015",48.25
"1016",40
"1017",64.0833333333333
"1018",92.75
"1019",78.0416666666667
"1020",80.3304347826087
"1021",58.1666666666667
"1022",46.625
"1023",65.8333333333333
"1024",75.2083333333333
"1025",76.125
"1026",62.1739130434783
"1027",74.85
"1028",52.125
"1029",73.4583333333333
"1030",89.6666666666667
"1031",73.1666666666667
"1032",71.7916666666667
"1033",75.3333333333333
"1034",82.2916666666667
"1035",69.375
"1036",34.2260869565217
"1037",54.9583333333333
"1038",91.875
"1039",87.4583333333333
"1040",82.9583333333333
"1041",103.260869565217
"1042",93.2272727272727
"1043",60.125
"1044",60.0416666666667
"1045",76.9583333333333
"1046",42.9791666666667
"1047",69.0833333333333
"1048",56.0833333333333
"1049",90
"1050",56.8333333333333
"1051",34.8260869565217
"1052",65.625
"1053",58.0833333333333
"1054",68.1666666666667
"1055",91.75
"1056",96.625
"1057",69.0208333333333
"1058",111.833333333333
"1059",104.947368421053
"1060",92.5
"1061",111.333333333333
"1062",68.8333333333333
"1063",49.75
"1064",46
"1065",75.6086956521739
"1066",74.3333333333333
"1067",87.1666666666667
"1068",78.125
"1069",105.375
"1070",96.75
"1071",54.8333333333333
"1072",103.5
"1073",78.75
"1074",106.791666666667
"1075",123.458333333333
"1076",113.041666666667
"1077",100.75
"1078",52.6
"1079",94.65
"1080",90.4458333333333
"1081",84.5
"1082",84
"1083",89.2083333333333
"1084",71.9583333333333
"1085",51.1666666666667
"1086",93.8636363636364
"1087",90.8458333333333
"1088",103.347826086957
"1089",59
"1090",37.675
"1091",41.875
"1092",32.5416666666667
"1093",71.2380952380952
"1094",63.5833333333333
"1095",81.7916666666667
"1096",72.6666666666667
